TF_id	chip_prefix	peak_id	chrom	peak_start_1based	peak_end_1based	peak_center_1based	peak_score	peak_signal	neglog10q	strength_tier	nearest_gene	TU_id	gene_list	strand	TSS_like	promoter_start	promoter_end	rel_pos_to_TSS	abs_rel_pos	overlap_bp	mapping_rank	mapping_status	tu_context	genomic_region_chip
Cgl0627	Cgl0627-1	Cgl0627-1_peak_107	NC_006958.1	3155136	3157425	3156493	10327	8.338	1030.58	very_strong	rplI	TU_1649	Cgl2952	-	3157374	3157324	3157674	881	881	102	2	secondary	inside_transcribed_region	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_107	NC_006958.1	3155136	3157425	3156493	10327	8.338	1030.58	very_strong	rplI	TU_2556	rplI	-	3183928	3183878	3184228	27435	27435	0	3	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_68	NC_006958.1	1888236	1895745	1890777	10001	9.44937	997.959	very_strong	CGTRNA_RS16370	TU_1038	Cgl1786	-	1891707	1891657	1892007	930	930	351	1	primary	inside_transcribed_region	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_68	NC_006958.1	1888236	1895745	1890777	10001	9.44937	997.959	very_strong	CGTRNA_RS16370	TU_1037	Cgl1785	+	1889530	1889230	1889580	1247	1247	351	2	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_68	NC_006958.1	1888236	1895745	1890777	10001	9.44937	997.959	very_strong	CGTRNA_RS16370	TU_1036	Cgl1784	-	1889094	1889044	1889394	-1683	1683	351	3	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_68	NC_006958.1	1888236	1895745	1890777	10001	9.44937	997.959	very_strong	CGTRNA_RS16370	TU_1039	Cgl1787	-	1893037	1892987	1893337	2260	2260	351	4	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_68	NC_006958.1	1888236	1895745	1890777	10001	9.44937	997.959	very_strong	CGTRNA_RS16370	TU_1035	Cgl1783	-	1888038	1887988	1888338	-2739	2739	103	5	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_68	NC_006958.1	1888236	1895745	1890777	10001	9.44937	997.959	very_strong	CGTRNA_RS16370	TU_1040	Cgl1788	-	1894680	1894630	1894980	3903	3903	351	6	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_99	NC_006958.1	2917363	2924237	2921433	9101	6.69428	908.041	very_strong	CGTRNA_RS13650	TU_1527	Cgl2739-Cgl2737	-	2919742	2919692	2920042	-1691	1691	351	1	primary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_99	NC_006958.1	2917363	2924237	2921433	9101	6.69428	908.041	very_strong	CGTRNA_RS13650	TU_1862	def1-xthA-cls-Cgl2740	+	2919716	2919416	2919766	1717	1717	351	2	secondary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_99	NC_006958.1	2917363	2924237	2921433	9101	6.69428	908.041	very_strong	CGTRNA_RS13650	TU_1863	def1-xthA-cls-Cgl2740	+	2919716	2919416	2919766	1717	1717	351	3	secondary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_99	NC_006958.1	2917363	2924237	2921433	9101	6.69428	908.041	very_strong	CGTRNA_RS13650	TU_1526	Cgl2736-Cgl2735	-	2918758	2918708	2919058	-2675	2675	351	4	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_602	Cgl0958-Cgl0960	+	1015652	1015352	1015702	-203	203	351	1	primary	inside_TU_promoter	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_2738	tnp3a(ISCg3a)	-	1015852	1015802	1016152	403	403	351	2	secondary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_2739	tnp3a(ISCg3a)	-	1015852	1015802	1016152	403	403	351	3	secondary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_601	Cgl0957	+	1014925	1014625	1014975	524	524	351	4	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_600	Cgl0956	-	1014861	1014811	1015161	-588	588	351	5	secondary	upstream_near_TU	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_603	Cgl0960	+	1016557	1016257	1016607	-1108	1108	351	6	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_599	Cgl0955	+	1014016	1013716	1014066	1433	1433	152	7	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_34	NC_006958.1	1013915	1016755	1015449	8635	11.8271	861.482	very_strong	ggt	TU_2012	ggtB	-	1013761	1013711	1014061	-1688	1688	147	8	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_35	NC_006958.1	1017141	1020063	1018446	8418	7.97131	839.711	very_strong	CGTRNA_RS04810	TU_2231	mfd-Cgl0962	+	1018416	1018116	1018466	30	30	351	1	primary	inside_TU_promoter	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_35	NC_006958.1	1017141	1020063	1018446	8418	7.97131	839.711	very_strong	CGTRNA_RS04810	TU_604	Cgl0961	-	1017870	1017820	1018170	-576	576	351	2	secondary	upstream_near_TU	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_67	NC_006958.1	1884056	1888019	1885803	7096	6.93723	707.668	very_strong	CGTRNA_RS08900	TU_1033	Cgl1781	+	1885230	1884930	1885280	573	573	351	1	primary	inside_transcribed_region	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_67	NC_006958.1	1884056	1888019	1885803	7096	6.93723	707.668	very_strong	CGTRNA_RS08900	TU_1032	Cgl1780	-	1884936	1884886	1885236	-867	867	351	2	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_67	NC_006958.1	1884056	1888019	1885803	7096	6.93723	707.668	very_strong	CGTRNA_RS08900	TU_1034	Cgl1782	+	1887405	1887105	1887455	-1602	1602	351	3	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_67	NC_006958.1	1884056	1888019	1885803	7096	6.93723	707.668	very_strong	CGTRNA_RS08900	TU_1031	Cgl1779	-	1883990	1883940	1884290	-1813	1813	235	4	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_67	NC_006958.1	1884056	1888019	1885803	7096	6.93723	707.668	very_strong	CGTRNA_RS08900	TU_1035	Cgl1783	-	1888038	1887988	1888338	2235	2235	32	5	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_5	NC_006958.1	127625	131152	128867	6974	7.01502	695.462	very_strong	CGTRNA_RS15835	TU_177	Cgl0115	-	129049	128999	129349	182	182	351	1	primary	inside_transcribed_region	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_5	NC_006958.1	127625	131152	128867	6974	7.01502	695.462	very_strong	CGTRNA_RS15835	TU_2333	panBC	-	128004	127954	128304	-863	863	351	2	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_5	NC_006958.1	127625	131152	128867	6974	7.01502	695.462	very_strong	CGTRNA_RS15835	TU_2334	panBC	-	128004	127954	128304	-863	863	351	3	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_5	NC_006958.1	127625	131152	128867	6974	7.01502	695.462	very_strong	CGTRNA_RS15835	TU_2196	mag	-	130118	130068	130418	1251	1251	351	4	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_5	NC_006958.1	127625	131152	128867	6974	7.01502	695.462	very_strong	CGTRNA_RS15835	TU_178	Cgl0117	+	130145	129845	130195	-1278	1278	351	5	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_30	NC_006958.1	841372	843239	842526	5287	7.4066	526.819	very_strong	CGTRNA_RS16310	TU_2101	hisN-Cgl0800	-	843124	843074	843424	598	598	166	1	primary	inside_transcribed_region	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_30	NC_006958.1	841372	843239	842526	5287	7.4066	526.819	very_strong	CGTRNA_RS16310	TU_2102	hisN-Cgl0800	-	843124	843074	843424	598	598	166	2	secondary	inside_transcribed_region	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_30	NC_006958.1	841372	843239	842526	5287	7.4066	526.819	very_strong	CGTRNA_RS16310	TU_2437	prfB	+	843257	842957	843307	-731	731	283	3	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_30	NC_006958.1	841372	843239	842526	5287	7.4066	526.819	very_strong	CGTRNA_RS16310	TU_2438	prfB	+	843257	842957	843307	-731	731	283	4	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_75	NC_006958.1	1955525	1958629	1957001	4600	4.26156	458.195	very_strong	CGTRNA_RS09215	TU_1095	Cgl1844	-	1958287	1958237	1958587	1286	1286	351	1	primary	inside_transcribed_region	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_8	NC_006958.1	193104	194964	193632	4444	7.1922	442.622	very_strong	CGTRNA_RS00955	TU_2737	tnp2f(ISCg2f)	+	193262	192962	193312	370	370	209	1	primary	inside_transcribed_region	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_8	NC_006958.1	193104	194964	193632	4444	7.1922	442.622	very_strong	CGTRNA_RS00955	TU_2049	gltBD	+	195240	194940	195290	-1608	1608	25	2	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_1622	Cgl2925	+	3125344	3125044	3125394	350	350	351	1	primary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_1621	Cgl2924-Cgl2923	-	3125299	3125249	3125599	-395	395	351	2	secondary	upstream_near_TU	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_2267	msrA	-	3126146	3126096	3126446	452	452	351	3	secondary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_2268	msrA	-	3126146	3126096	3126446	452	452	351	4	secondary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_2269	msrA	-	3126146	3126096	3126446	452	452	351	5	secondary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_2656	sod	+	3126393	3126093	3126443	-699	699	351	6	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_2657	sod	+	3126393	3126093	3126443	-699	699	351	7	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_2658	sod	+	3126393	3126093	3126443	-699	699	351	8	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_2659	sod	+	3126393	3126093	3126443	-699	699	351	9	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_1620	Cgl2923	-	3124887	3124837	3125187	-807	807	351	10	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_106	NC_006958.1	3124459	3126457	3125694	4234	4.90312	421.601	very_strong	CGTRNA_RS14600	TU_1619	Cgl2922	-	3124173	3124123	3124473	-1521	1521	15	11	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_93	NC_006958.1	2716103	2717673	2717121	4181	7.46726	416.299	very_strong	CGTRNA_RS12785	TU_17	23S rRNA copy E	-	2715901	2715851	2716201	-1220	1220	99	1	primary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_103	NC_006958.1	3005650	3007801	3006336	3993	6.85837	397.513	very_strong	CGTRNA_RS14070	TU_1560	Cgl2819	+	3007295	3006995	3007345	-959	959	351	1	primary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_86	NC_006958.1	2317513	2319475	2318794	3971	6.9217	395.283	very_strong	CGTRNA_RS10830	TU_1270	Cgl2186	-	2318776	2318726	2319076	-18	18	351	1	primary	inside_TU_promoter	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_86	NC_006958.1	2317513	2319475	2318794	3971	6.9217	395.283	very_strong	CGTRNA_RS10830	TU_2028	glk	-	2317551	2317501	2317851	-1243	1243	339	2	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_57	NC_006958.1	1780468	1784004	1781808	3633	6.10098	361.569	very_strong	CGTRNA_RS08420	TU_959	Cgl1679	+	1781705	1781405	1781755	103	103	351	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_57	NC_006958.1	1780468	1784004	1781808	3633	6.10098	361.569	very_strong	CGTRNA_RS08420	TU_958	Cgl1678	-	1781585	1781535	1781885	-223	223	351	2	secondary	inside_TU_promoter	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_57	NC_006958.1	1780468	1784004	1781808	3633	6.10098	361.569	very_strong	CGTRNA_RS08420	TU_957	Cgl1677	-	1780905	1780855	1781205	-903	903	351	3	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_57	NC_006958.1	1780468	1784004	1781808	3633	6.10098	361.569	very_strong	CGTRNA_RS08420	TU_956	Cgl1676	-	1780168	1780118	1780468	-1640	1640	1	4	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_79	NC_006958.1	2035150	2037264	2035981	3448	5.48583	343.036	very_strong	CGTRNA_RS09580	TU_1148	Cgl1928	-	2035880	2035830	2036180	-101	101	351	1	primary	inside_TU_promoter	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_79	NC_006958.1	2035150	2037264	2035981	3448	5.48583	343.036	very_strong	CGTRNA_RS09580	TU_1149	Cgl1929	-	2036409	2036359	2036709	428	428	351	2	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_79	NC_006958.1	2035150	2037264	2035981	3448	5.48583	343.036	very_strong	CGTRNA_RS09580	TU_2164	lexA	+	2036812	2036512	2036862	-831	831	351	3	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_84	NC_006958.1	2236748	2238127	2237525	3408	6.50854	339.04	very_strong	CGTRNA_RS10490	TU_1233	Cgl2119	+	2237332	2237032	2237382	193	193	351	1	primary	inside_transcribed_region	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_82	NC_006958.1	2182976	2184770	2183979	2903	5.6022	288.643	very_strong	CGTRNA_RS16390	TU_2653	smc	-	2183092	2183042	2183392	-887	887	351	1	primary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_45	NC_006958.1	1368255	1371222	1370198	2639	5.73939	262.22	very_strong	CGTRNA_RS06520	TU_781	Cgl1303	+	1368400	1368100	1368450	1798	1798	196	1	primary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_45	NC_006958.1	1368255	1371222	1370198	2639	5.73939	262.22	very_strong	CGTRNA_RS06520	TU_780	Cgl1301	-	1368070	1368020	1368370	-2128	2128	116	2	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_12	NC_006958.1	277496	279418	278596	2527	4.4434	251.074	very_strong	CGTRNA_RS01385	TU_250	Cgl0261	-	278732	278682	279032	136	136	351	1	primary	inside_transcribed_region	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_12	NC_006958.1	277496	279418	278596	2527	4.4434	251.074	very_strong	CGTRNA_RS01385	TU_249	Cgl0260	-	278301	278251	278601	-295	295	351	2	secondary	inside_TU_promoter	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_89	NC_006958.1	2479224	2480528	2479739	2135	5.31525	211.858	very_strong	CGTRNA_RS11605	TU_1344	Cgl2337	+	2479380	2479080	2479430	359	359	207	1	primary	near_TU_end	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_4	NC_006958.1	97774	99000	98436	2099	4.80167	208.256	very_strong	CGTRNA_RS00510	TU_164	Cgl0092	-	98470	98420	98770	34	34	351	1	primary	inside_TU_promoter	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_51	NC_006958.1	1450781	1453919	1451626	1871	4.65026	185.478	very_strong	CGTRNA_RS06915	TU_2790	ugpAE	+	1450918	1450618	1450968	708	708	188	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_51	NC_006958.1	1450781	1453919	1451626	1871	4.65026	185.478	very_strong	CGTRNA_RS06915	TU_2791	ugpBC	+	1452758	1452458	1452808	-1132	1132	351	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_58	NC_006958.1	1785915	1788223	1787229	1798	4.10495	178.258	very_strong	CGTRNA_RS08440	TU_961	Cgl1681	-	1786844	1786794	1787144	-385	385	351	1	primary	upstream_near_TU	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_63	NC_006958.1	1834957	1838457	1837031	1796	2.86431	178.028	very_strong	CGTRNA_RS08700	TU_2440	priP-Cgl1740	+	1836675	1836375	1836725	356	356	351	1	primary	inside_transcribed_region	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_63	NC_006958.1	1834957	1838457	1837031	1796	2.86431	178.028	very_strong	CGTRNA_RS08700	TU_1007	Cgl1738	-	1834928	1834878	1835228	-2103	2103	272	2	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_66	NC_006958.1	1854444	1856503	1855507	1781	3.79758	176.476	very_strong	CGTRNA_RS08790	TU_1019	Cgl1758	+	1855532	1855232	1855582	-25	25	351	1	primary	inside_TU_promoter	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_66	NC_006958.1	1854444	1856503	1855507	1781	3.79758	176.476	very_strong	CGTRNA_RS08790	TU_1018	Cgl1757	+	1855058	1854758	1855108	449	449	351	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_16	NC_006958.1	360025	361900	360657	1771	3.8321	175.561	very_strong	CGTRNA_RS01790	TU_287	Cgl0341	-	360334	360284	360634	-323	323	351	1	primary	upstream_near_TU	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_16	NC_006958.1	360025	361900	360657	1771	3.8321	175.561	very_strong	CGTRNA_RS01790	TU_288	Cgl0342	-	361905	361855	362205	1248	1248	46	2	secondary	intergenic_unassigned	dist_intergenic
Cgl0627	Cgl0627-1	Cgl0627-1_peak_20	NC_006958.1	482636	484108	483510	1718	3.70207	170.208	very_strong	CGTRNA_RS16300	TU_352	Cgl0461	-	483587	483537	483887	77	77	351	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_20	NC_006958.1	482636	484108	483510	1718	3.70207	170.208	very_strong	CGTRNA_RS16300	TU_353	Cgl0462	-	483942	483892	484242	432	432	217	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_20	NC_006958.1	482636	484108	483510	1718	3.70207	170.208	very_strong	CGTRNA_RS16300	TU_2399	pitA-Cgl0459	-	482668	482618	482968	-842	842	333	3	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_111	NC_006958.1	3261230	3262455	3261855	1575	3.85531	155.971	very_strong	CGTRNA_RS15265	TU_2116	idhA1A2-Cgl3061-Cgl3060	+	3262146	3261846	3262196	-291	291	351	1	primary	inside_TU_promoter	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_76	NC_006958.1	1958971	1960999	1959975	1521	3.66672	150.517	very_strong	CGTRNA_RS09215	TU_1097	Cgl1846	-	1960196	1960146	1960496	221	221	351	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_76	NC_006958.1	1958971	1960999	1959975	1521	3.66672	150.517	very_strong	CGTRNA_RS09215	TU_1096	Cgl1845	-	1959340	1959290	1959640	-635	635	351	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_108	NC_006958.1	3163111	3164290	3163748	1398	3.86863	138.307	very_strong	CGTRNA_RS14830	TU_1657	Cgl2961	-	3163734	3163684	3164034	-14	14	351	1	primary	inside_TU_promoter	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_48	NC_006958.1	1407739	1409955	1408934	1316	3.40961	130.034	very_strong	CGTRNA_RS06715	TU_812	Cgl1346	-	1409023	1408973	1409323	89	89	351	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_48	NC_006958.1	1407739	1409955	1408934	1316	3.40961	130.034	very_strong	CGTRNA_RS06715	TU_813	Cgl1347	-	1409802	1409752	1410102	868	868	204	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_48	NC_006958.1	1407739	1409955	1408934	1316	3.40961	130.034	very_strong	CGTRNA_RS06715	TU_814	Cgl1347	-	1409802	1409752	1410102	868	868	204	3	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_48	NC_006958.1	1407739	1409955	1408934	1316	3.40961	130.034	very_strong	CGTRNA_RS06715	TU_815	Cgl1347	-	1409802	1409752	1410102	868	868	204	4	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_48	NC_006958.1	1407739	1409955	1408934	1316	3.40961	130.034	very_strong	CGTRNA_RS06715	TU_811	Cgl1345-Cgl1344	-	1407873	1407823	1408173	-1061	1061	351	5	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_14	NC_006958.1	345172	347053	345976	1302	2.90104	128.685	very_strong	CGTRNA_RS16265	TU_280	Cgl0329	-	345975	345925	346275	-1	1	351	1	primary	inside_TU_promoter	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_14	NC_006958.1	345172	347053	345976	1302	2.90104	128.685	very_strong	CGTRNA_RS16265	TU_281	Cgl0330	-	346460	346410	346760	484	484	351	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_14	NC_006958.1	345172	347053	345976	1302	2.90104	128.685	very_strong	CGTRNA_RS16265	TU_282	Cgl0330	-	346460	346410	346760	484	484	351	3	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_77	NC_006958.1	1961952	1964159	1962668	1078	2.83811	106.341	very_strong	CGTRNA_RS09230	TU_2450	psp1-Cgl1847	-	1963000	1962950	1963300	332	332	351	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_77	NC_006958.1	1961952	1964159	1962668	1078	2.83811	106.341	very_strong	CGTRNA_RS09230	TU_1099	Cgl1849	-	1963429	1963379	1963729	761	761	351	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_49	NC_006958.1	1410891	1412722	1411902	1061	3.59645	104.665	very_strong	CGTRNA_RS06735	TU_817	Cgl1350-Cgl1349	-	1412000	1411950	1412300	98	98	351	1	primary	inside_transcribed_region	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_49	NC_006958.1	1410891	1412722	1411902	1061	3.59645	104.665	very_strong	CGTRNA_RS06735	TU_818	Cgl1351	+	1412351	1412051	1412401	-449	449	351	2	secondary	upstream_near_TU	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_49	NC_006958.1	1410891	1412722	1411902	1061	3.59645	104.665	very_strong	CGTRNA_RS06735	TU_819	Cgl1351	+	1412351	1412051	1412401	-449	449	351	3	secondary	upstream_near_TU	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_49	NC_006958.1	1410891	1412722	1411902	1061	3.59645	104.665	very_strong	CGTRNA_RS06735	TU_816	Cgl1348	-	1411011	1410961	1411311	-891	891	351	4	secondary	intergenic_unassigned	gene_body
Cgl0627	Cgl0627-1	Cgl0627-1_peak_15	NC_006958.1	351369	355008	354332	1003	3.15162	98.794	very_strong	CGTRNA_RS01765	TU_284	Cgl0337	-	354387	354337	354687	55	55	351	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_15	NC_006958.1	351369	355008	354332	1003	3.15162	98.794	very_strong	CGTRNA_RS01765	TU_283	Cgl0336	+	352693	352393	352743	1639	1639	351	2	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_15	NC_006958.1	351369	355008	354332	1003	3.15162	98.794	very_strong	CGTRNA_RS01765	TU_2539	rmlB1CDA1-Cgl0335	-	351948	351898	352248	-2384	2384	351	3	secondary	intergenic_unassigned	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_69	NC_006958.1	1898888	1901371	1900826	987	3.1902	97.2697	very_strong	CGTRNA_RS08945	TU_1043	Cgl1792-Cgl1791	-	1900916	1900866	1901216	90	90	351	1	primary	inside_transcribed_region	promoter
Cgl0627	Cgl0627-1	Cgl0627-1_peak_69	NC_006958.1	1898888	1901371	1900826	987	3.1902	97.2697	very_strong	CGTRNA_RS08945	TU_1042	Cgl1790	-	1899158	1899108	1899458	-1668	1668	351	2	secondary	intergenic_unassigned	promoter
